Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,10/14/2020 16:08:37
Disarm Time,10/14/2020 16:41:19
Duration,00:32:42
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
Logging Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
 
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
10/14/2020 16:10:13,Interval,13.68,37.21,68.4,0.46,13.73,264.0,264.0
10/14/2020 16:10:14,Interval,14.35,37.83,69.0,0.48,13.73,264.0,265.0
10/14/2020 16:10:15,Interval,13.40,37.79,69.0,0.47,13.73,264.0,265.0
10/14/2020 16:10:16,Interval,13.88,37.55,68.6,0.43,13.73,264.0,266.0
10/14/2020 16:10:17,Interval,13.46,37.79,68.5,0.45,13.73,264.0,267.0
10/14/2020 16:10:18,Interval,13.55,37.48,68.6,0.44,13.73,264.0,265.0
10/14/2020 16:10:19,Interval,13.23,37.45,68.7,0.45,13.73,264.0,265.0
10/14/2020 16:10:20,Interval,13.95,37.81,69.1,0.46,13.73,264.0,266.0
10/14/2020 16:10:21,Interval,13.58,37.69,69.0,0.47,13.73,264.0,271.0
10/14/2020 16:10:22,Interval,13.78,38.19,69.2,0.53,13.73,264.0,269.0
10/14/2020 16:10:23,Interval,14.35,38.56,70.7,0.49,13.73,264.0,269.0
10/14/2020 16:10:24,Interval,14.56,38.86,70.4,0.48,13.73,264.0,270.0
10/14/2020 16:10:25,Interval,14.24,38.74,70.3,0.47,13.73,264.0,272.0
10/14/2020 16:10:26,Interval,13.57,38.81,70.5,0.45,13.73,264.0,267.0
10/14/2020 16:10:27,Interval,13.25,38.23,70.0,0.42,13.73,264.0,272.0
10/14/2020 16:10:28,Interval,13.20,38.29,70.0,0.43,13.73,264.0,279.0
10/14/2020 16:10:29,Interval,13.35,38.65,70.5,0.45,13.73,264.0,269.0
10/14/2020 16:10:30,Interval,13.36,38.08,69.6,0.45,13.73,264.0,263.0
10/14/2020 16:10:31,Interval,12.78,38.10,69.8,0.41,13.73,264.0,268.0
10/14/2020 16:10:32,Interval,12.93,38.31,70.2,0.42,13.73,264.0,267.0
10/14/2020 16:10:33,Interval,13.24,38.72,71.7,0.41,13.73,264.0,267.0
10/14/2020 16:10:34,Interval,13.32,39.74,72.3,0.47,13.73,264.0,260.0
10/14/2020 16:10:35,Interval,13.07,39.74,72.2,0.49,13.73,264.0,263.0
10/14/2020 16:10:36,Interval,12.76,39.43,71.9,0.45,13.73,264.0,263.0
10/14/2020 16:10:37,Interval,12.43,39.68,72.0,0.47,13.73,264.0,264.0
10/14/2020 16:10:38,Interval,13.80,39.78,72.6,0.49,13.73,264.0,262.0
10/14/2020 16:10:39,Interval,13.61,39.69,72.0,0.47,13.73,264.0,263.0
10/14/2020 16:10:40,Interval,12.95,39.74,72.3,0.47,13.73,264.0,261.0
10/14/2020 16:10:41,Interval,13.40,39.66,71.9,0.51,13.73,264.0,264.0
10/14/2020 16:10:42,Interval,13.21,39.46,72.1,0.45,13.73,264.0,263.0
10/14/2020 16:10:43,Interval,13.34,39.95,73.3,0.43,13.73,264.0,262.0
10/14/2020 16:10:44,Interval,13.07,40.38,73.6,0.45,13.73,264.0,259.0
