Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,24/07/2020 14:47:42
Disarm Time,24/07/2020 15:08:35
Duration,00:20:53
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
Logging Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
 
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
24/07/2020 14:49:13,Interval,15.01,36.25,64.5,0.50,12.78,270.0,275.0
24/07/2020 14:49:14,Interval,16.39,36.51,65.1,0.53,12.78,270.0,266.0
24/07/2020 14:49:15,Interval,15.78,35.98,64.5,0.46,12.78,270.0,266.0
24/07/2020 14:49:16,Interval,16.05,36.62,65.0,0.54,12.78,270.0,272.0
24/07/2020 14:49:17,Interval,16.34,36.29,64.9,0.53,12.78,270.0,272.0
24/07/2020 14:49:18,Interval,15.76,36.71,65.0,0.49,12.78,270.0,273.0
24/07/2020 14:49:19,Interval,16.08,36.82,65.5,0.57,12.78,270.0,274.0
24/07/2020 14:49:20,Interval,16.31,36.23,64.8,0.52,12.78,270.0,271.0
24/07/2020 14:49:21,Interval,15.34,36.30,64.4,0.43,12.78,270.0,273.0
24/07/2020 14:49:22,Interval,15.02,35.19,63.4,0.42,12.78,270.0,273.0
24/07/2020 14:49:23,Interval,14.55,35.07,63.0,0.37,12.78,270.0,275.0
24/07/2020 14:49:24,Interval,14.55,35.59,64.0,0.43,12.78,270.0,273.0
24/07/2020 14:49:25,Interval,14.68,34.64,62.5,0.37,12.78,270.0,275.0
24/07/2020 14:49:26,Interval,14.19,35.02,63.3,0.40,12.78,270.0,274.0
24/07/2020 14:49:27,Interval,14.03,35.18,63.4,0.44,12.78,270.0,271.0
24/07/2020 14:49:28,Interval,14.80,35.29,63.5,0.39,12.78,270.0,280.0
24/07/2020 14:49:29,Interval,16.53,36.26,64.9,0.52,12.78,270.0,283.0
24/07/2020 14:49:30,Interval,15.70,35.37,63.2,0.41,12.78,270.0,288.0
24/07/2020 14:49:31,Interval,15.33,35.16,63.2,0.38,12.78,270.0,281.0
