Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,23/01/2020 15:23:59
Disarm Time,23/01/2020 15:29:57
Duration,00:05:58
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
Logging Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
 
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
23/01/2020 15:26:12,Interval,9.08,72.07,135.3,0.48,12.90,241.0,257.0
23/01/2020 15:26:13,Interval,9.60,72.12,135.1,0.53,12.90,240.0,257.0
23/01/2020 15:26:14,Interval,10.00,72.14,134.4,0.41,12.90,240.0,257.0
23/01/2020 15:26:15,Interval,10.39,72.21,134.4,0.40,12.90,240.0,256.0
23/01/2020 15:26:16,Interval,9.80,72.33,134.6,0.56,12.90,240.0,252.0
23/01/2020 15:26:17,Interval,9.92,72.18,135.0,0.44,12.90,241.0,256.0
23/01/2020 15:26:18,Interval,9.98,72.02,134.9,0.40,12.90,239.0,263.0
23/01/2020 15:26:19,Interval,9.97,71.89,135.2,0.38,12.90,240.0,263.0
23/01/2020 15:26:20,Interval,10.77,71.78,135.1,0.44,12.90,238.0,260.0
23/01/2020 15:26:21,Interval,11.04,71.47,134.8,0.29,12.90,241.0,264.0
23/01/2020 15:26:22,Interval,10.79,71.15,135.9,0.23,12.90,240.0,265.0
23/01/2020 15:26:23,Interval,10.33,70.95,134.8,0.24,12.90,239.0,268.0
23/01/2020 15:26:24,Interval,9.56,70.68,135.9,0.10,12.90,240.0,267.0
23/01/2020 15:26:25,Interval,9.54,70.94,134.6,0.20,12.90,240.0,271.0
23/01/2020 15:26:26,Interval,9.28,70.14,136.1,0.23,12.90,242.0,270.0
23/01/2020 15:26:27,Interval,8.97,71.08,134.9,0.28,12.90,240.0,262.0
23/01/2020 15:26:28,Interval,8.81,71.68,134.8,0.27,12.90,239.0,264.0
23/01/2020 15:26:29,Interval,9.26,71.34,134.7,0.28,12.90,240.0,264.0
23/01/2020 15:26:30,Interval,9.55,71.62,134.4,0.32,12.90,240.0,264.0
23/01/2020 15:26:31,Interval,9.71,71.73,134.9,0.45,12.90,240.0,264.0
23/01/2020 15:26:32,Interval,9.94,71.69,134.9,0.43,12.90,238.0,264.0
