Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,30/01/2020 15:05:04
Disarm Time,30/01/2020 15:13:15
Duration,00:08:11
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
Logging Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
 
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
30/01/2020 15:07:29,Interval,6.70,131.41,208.1,0.36,12.18,361.0,38.0
30/01/2020 15:07:30,Interval,7.71,131.09,207.0,0.44,12.18,361.0,44.0
30/01/2020 15:07:31,Interval,8.40,131.27,207.5,0.65,12.18,361.0,42.0
30/01/2020 15:07:32,Interval,8.97,130.82,209.8,0.36,12.18,361.0,39.0
30/01/2020 15:07:33,Interval,8.09,130.75,209.0,0.30,12.18,361.0,38.0
30/01/2020 15:07:34,Interval,6.99,130.01,212.4,0.49,12.18,361.0,53.0
30/01/2020 15:07:35,Interval,8.93,129.95,208.6,0.21,12.18,361.0,58.0
30/01/2020 15:07:36,Interval,9.54,131.34,208.1,0.07,12.18,361.0,53.0
30/01/2020 15:07:37,Interval,9.78,131.88,207.7,0.58,12.18,361.0,39.0
30/01/2020 15:07:38,Interval,10.48,131.87,205.9,0.43,12.18,361.0,48.0
30/01/2020 15:07:39,Interval,11.48,131.81,206.4,0.92,12.18,361.0,55.0
30/01/2020 15:07:40,Interval,10.33,132.28,207.6,1.01,12.18,361.0,47.0
30/01/2020 15:07:41,Interval,9.63,134.06,205.6,1.01,12.18,361.0,46.0
30/01/2020 15:07:42,Interval,10.54,133.95,205.6,1.00,12.18,361.0,40.0
30/01/2020 15:07:43,Interval,11.19,132.50,205.9,1.01,12.17,361.0,38.0
30/01/2020 15:07:44,Interval,11.29,132.95,205.8,0.49,12.17,361.0,36.0
30/01/2020 15:07:45,Interval,11.13,132.64,206.2,0.80,12.17,361.0,41.0
30/01/2020 15:07:46,Interval,11.02,132.26,206.9,1.06,12.17,361.0,45.0
30/01/2020 15:07:47,Interval,11.41,132.65,207.3,0.67,12.17,361.0,40.0
30/01/2020 15:07:48,Interval,11.62,132.26,205.4,0.57,12.17,361.0,42.0
30/01/2020 15:07:49,Interval,10.98,133.63,205.9,1.75,12.17,361.0,39.0
30/01/2020 15:07:50,Interval,10.99,134.13,202.8,1.08,12.17,361.0,41.0
30/01/2020 15:07:51,Interval,12.18,135.23,205.2,1.99,12.17,361.0,30.0
30/01/2020 15:07:52,Interval,14.74,135.06,204.5,1.72,12.17,361.0,37.0
30/01/2020 15:07:53,Interval,13.86,134.84,203.7,1.23,12.17,361.0,36.0
30/01/2020 15:07:54,Interval,13.21,134.99,203.9,1.67,12.17,361.0,34.0
30/01/2020 15:07:55,Interval,12.56,134.67,204.4,1.25,12.17,361.0,32.0
30/01/2020 15:07:56,Interval,12.87,134.38,205.2,1.52,12.17,361.0,40.0
30/01/2020 15:07:57,Interval,13.03,134.91,204.5,1.16,12.16,361.0,31.0
30/01/2020 15:07:58,Interval,12.53,134.51,203.0,1.39,12.16,361.0,29.0
30/01/2020 15:07:59,Interval,12.05,134.64,203.3,1.16,12.16,361.0,30.0
30/01/2020 15:08:00,Interval,12.20,134.77,205.3,1.76,12.16,361.0,36.0
30/01/2020 15:08:01,Interval,12.98,134.26,203.2,0.80,12.16,361.0,29.0
30/01/2020 15:08:02,Interval,12.78,134.44,204.9,1.55,12.16,361.0,27.0
30/01/2020 15:08:03,Interval,12.38,134.27,204.7,1.54,12.16,361.0,27.0
30/01/2020 15:08:04,Interval,9.92,134.87,203.6,1.08,12.16,361.0,26.0
30/01/2020 15:08:05,Interval,8.56,133.85,206.3,1.70,12.16,361.0,27.0
30/01/2020 15:08:06,Interval,8.54,135.37,202.8,0.72,12.16,361.0,23.0
30/01/2020 15:08:07,Interval,9.71,133.79,205.2,0.65,12.16,361.0,23.0
