#
~904,-256,-560,16448,0.0,1E
~905,-256,-608,16480,0.0,1E
~906,-352,-512,16496,0.0,1D
~907,-320,-592,16528,0.0,1D
~908,-368,-592,16400,0.0,1F
~909,-320,-592,16400,0.0,14
~910,-368,-624,16416,0.0,1B
~911,-304,-624,16512,0.0,0F
~912,-256,-688,16400,0.0,1C
~913,-448,-688,16448,0.0,2C
~914,-448,-528,16352,0.0,20
~915,-464,-528,16416,0.0,20
~916,-368,-544,16448,0.0,27
~917,-384,-544,16384,0.0,25
~918,-352,-576,16448,0.0,27
~919,-416,-704,16512,0.0,1A
~920,-400,-544,16416,0.0,10
~921,-400,-560,16480,0.0,10
~922,-416,-576,16448,0.0,23
~923,-432,-448,16432,0.0,19
~924,-384,-544,16432,0.0,1D
~925,-416,-560,16448,0.0,1F
~926,-320,-512,16560,0.0,12
~927,-368,-576,16480,0.0,2A
~928,-336,-512,16464,0.0,1E
~929,-352,-592,16448,0.0,27
~930,-240,-624,16352,0.0,11
~931,-272,-688,16496,0.0,2A
~932,-272,-592,16560,0.0,1D
~933,-208,-688,16528,0.0,27
~934,-224,-528,16432,0.0,19
~935,-240,-512,16448,0.0,18
~936,-224,-416,16448,0.0,1E
~937,-288,-464,16416,0.0,27
~938,-208,-464,16512,0.0,1D
~939,-176,-576,16480,0.0,2A
~940,-80,-528,16544,0.0,EA
~941,-144,-448,16384,0.0,1F
~942,-240,-512,16496,0.0,19
~943,-160,-352,16464,0.0,18
~944,-160,-448,16560,0.0,1C
~945,-240,-480,16416,0.0,18
~946,-144,-496,16592,0.0,28
~947,-176,-640,16416,0.0,20
~948,-224,-560,16480,0.0,1D
~949,-144,-496,16512,0.0,23
~950,-176,-448,16416,0.0,20
~951,-160,-416,16496,0.0,1D
~952,-160,-352,16496,0.0,1D
~953,-80,-432,16528,0.0,EA
~954,-128,-512,16416,0.0,19
~955,-144,-464,16448,0.0,23
~956,-176,-416,16384,0.0,25
~957,-192,-448,16448,0.0,2A
~958,-240,-464,16416,0.0,1E
~959,-192,-416,16464,0.0,25
~960,-256,-320,16496,0.0,1D
~961,-208,-448,16528,0.0,22
~962,-224,-416,16432,0.0,16
~963,-240,-368,16432,0.0,1B
~964,-240,-400,16480,0.0,12
~965,-240,-544,16480,0.0,1C
~966,-288,-608,16448,0.0,2E
~967,-336,-528,16352,0.0,24
~968,-272,-576,16544,0.0,2A
~969,-224,-544,16432,0.0,1F
~970,-384,-448,16480,0.0,24
~971,-368,-496,16448,0.0,2E
~972,-304,-496,16464,0.0,23
